"Epaxial_bead_cra_X","Epaxial_bead_cra_Y","Epaxial_bead_cra_Z","Epaxial_bead_mid1_dor_X","Epaxial_bead_mid1_dor_Y","Epaxial_bead_mid1_dor_Z","Epaxial_bead_mid1_ven_X","Epaxial_bead_mid1_ven_Y","Epaxial_bead_mid1_ven_Z","Epaxial_bead_mid2_dor_X","Epaxial_bead_mid2_dor_Y","Epaxial_bead_mid2_dor_Z","Epaxial_bead_mid2_ven_X","Epaxial_bead_mid2_ven_Y","Epaxial_bead_mid2_ven_Z","Epaxial_bead_mid3_dor_X","Epaxial_bead_mid3_dor_Y","Epaxial_bead_mid3_dor_Z","Epaxial_bead_mid3_ven_X","Epaxial_bead_mid3_ven_Y","Epaxial_bead_mid3_ven_Z","HyoidL_bead_cau_X","HyoidL_bead_cau_Y","HyoidL_bead_cau_Z","HyoidL_bead_cra_X","HyoidL_bead_cra_Y","HyoidL_bead_cra_Z","Hypaxial_bead_cau_X","Hypaxial_bead_cau_Y","Hypaxial_bead_cau_Z","Hypaxial_bead_cra_X","Hypaxial_bead_cra_Y","Hypaxial_bead_cra_Z","Hypaxial_bead_mid1_X","Hypaxial_bead_mid1_Y","Hypaxial_bead_mid1_Z","Hypaxial_bead_mid2_X","Hypaxial_bead_mid2_Y","Hypaxial_bead_mid2_Z","LowerJawL_bead_cau_X","LowerJawL_bead_cau_Y","LowerJawL_bead_cau_Z","LowerJawL_bead_cra_X","LowerJawL_bead_cra_Y","LowerJawL_bead_cra_Z","LowerJawL_bead_mid_X","LowerJawL_bead_mid_Y","LowerJawL_bead_mid_Z","Neurocranium_bead_cau_e1_X","Neurocranium_bead_cau_e1_Y","Neurocranium_bead_cau_e1_Z","Neurocranium_bead_cau_e2_X","Neurocranium_bead_cau_e2_Y","Neurocranium_bead_cau_e2_Z","Neurocranium_bead_cau_X","Neurocranium_bead_cau_Y","Neurocranium_bead_cau_Z","Neurocranium_bead_cra_L_X","Neurocranium_bead_cra_L_Y","Neurocranium_bead_cra_L_Z","Neurocranium_bead_cra_R_X","Neurocranium_bead_cra_R_Y","Neurocranium_bead_cra_R_Z","Neurocranium_bead_mid_X","Neurocranium_bead_mid_Y","Neurocranium_bead_mid_Z","OperculumL_bead_cau_dor_X","OperculumL_bead_cau_dor_Y","OperculumL_bead_cau_dor_Z","OperculumL_bead_cra_dor_X","OperculumL_bead_cra_dor_Y","OperculumL_bead_cra_dor_Z","OperculumL_bead_ven_X","OperculumL_bead_ven_Y","OperculumL_bead_ven_Z","PectoralGirdleL_bead_cau_X","PectoralGirdleL_bead_cau_Y","PectoralGirdleL_bead_cau_Z","PectoralGirdleL_bead_cra_X","PectoralGirdleL_bead_cra_Y","PectoralGirdleL_bead_cra_Z","PectoralGirdleL_bead_mid_X","PectoralGirdleL_bead_mid_Y","PectoralGirdleL_bead_mid_Z","PostTemporalL_bead_cau_dor_X","PostTemporalL_bead_cau_dor_Y","PostTemporalL_bead_cau_dor_Z","PostTemporalL_bead_cra_dor_X","PostTemporalL_bead_cra_dor_Y","PostTemporalL_bead_cra_dor_Z","PostTemporalL_bead_ven_X","PostTemporalL_bead_ven_Y","PostTemporalL_bead_ven_Z","Prey_bead_X","Prey_bead_Y","Prey_bead_Z","Sternohyoid_bead_cau_X","Sternohyoid_bead_cau_Y","Sternohyoid_bead_cau_Z","Sternohyoid_bead_cra_X","Sternohyoid_bead_cra_Y","Sternohyoid_bead_cra_Z","SuspensoriumL_bead_dor_X","SuspensoriumL_bead_dor_Y","SuspensoriumL_bead_dor_Z","SuspensoriumL_bead_mid_X","SuspensoriumL_bead_mid_Y","SuspensoriumL_bead_mid_Z","SuspensoriumL_bead_ven_X","SuspensoriumL_bead_ven_Y","SuspensoriumL_bead_ven_Z","Urohyal_bead_X","Urohyal_bead_Y","Urohyal_bead_Z","calibration","frame","individual","time","trial","Neurocranium_R11","Neurocranium_R12","Neurocranium_R13","Neurocranium_01","Neurocranium_R21","Neurocranium_R22","Neurocranium_R23","Neurocranium_02","Neurocranium_R31","Neurocranium_R32","Neurocranium_R33","Neurocranium_03","Neurocranium_TX","Neurocranium_TY","Neurocranium_TZ","Neurocranium_1","SuspensoriumL_R11","SuspensoriumL_R12","SuspensoriumL_R13","SuspensoriumL_01","SuspensoriumL_R21","SuspensoriumL_R22","SuspensoriumL_R23","SuspensoriumL_02","SuspensoriumL_R31","SuspensoriumL_R32","SuspensoriumL_R33","SuspensoriumL_03","SuspensoriumL_TX","SuspensoriumL_TY","SuspensoriumL_TZ","SuspensoriumL_1","LowerJawL_R11","LowerJawL_R12","LowerJawL_R13","LowerJawL_01","LowerJawL_R21","LowerJawL_R22","LowerJawL_R23","LowerJawL_02","LowerJawL_R31","LowerJawL_R32","LowerJawL_R33","LowerJawL_03","LowerJawL_TX","LowerJawL_TY","LowerJawL_TZ","LowerJawL_1","OperculumL_R11","OperculumL_R12","OperculumL_R13","OperculumL_01","OperculumL_R21","OperculumL_R22","OperculumL_R23","OperculumL_02","OperculumL_R31","OperculumL_R32","OperculumL_R33","OperculumL_03","OperculumL_TX","OperculumL_TY","OperculumL_TZ","OperculumL_1"
11.03190129,107.12867,115.17821,-10.37155732,106.4289,123.8775,-15.16651349,107.09252,114.662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.98094,108.74976,71.59424,62.15191,102.01838,67.10123,NaN,NaN,NaN,12.060850542,111.27654,68.44225,-17.8110883,116.19575,72.66938,NaN,NaN,NaN,67.24673,113.61076,68.01295,85.08713,101.94358,65.22117,77.53683,108.56739,70.86355,23.369763509,94.15802,116.43791,16.15435,100.05915,118.88244,26.053641,97.96955,115.87216,72.23985,100.74468,95.17779,76.00653,71.69318,88.8111,57.80066,90.49776,103.28486,37.92826,123.1447,92.18557,42.8232,120.89746,92.97429,45.72936,125.25047,79.64834,10.83973877,124.88888,85.8192,39.10108,119.62351,71.9614,27.108439,124.79132,81.97714,29.195621,119.61895,100.60792,30.61592,119.46336,99.52436,25.0434079,121.27288,95.82838,18.43057,99.99931,83.80864,57.86878,99.35931,67.07204,66.79431,93.99346,68.66027,46.40139,119.10255,93.37416,52.07962,120.26179,80.81816,56.57095,120.67859,73.47011,65.32837,90.44921,67.59254,"Nov17 After 0945",1786,"Cat 01",5.95,"Nov 17 2016 Cat 01 Trial 09",0.123562679146829,0.979680099778767,-0.157984703118762,0,0.173011103248073,0.135498348151709,0.9755548963544,0,0.977138384505974,-0.147875284431253,-0.152752995975312,0,154.062724764113,122.719553950475,116.65343849418,1,-0.000896382477932472,0.97231117085013,-0.23368821865576,0,0.136385459339152,0.231623559920704,0.963197556563818,0,0.990655441099125,-0.031008281631023,-0.132816728957573,0,152.266106146059,138.287713489329,116.693395218558,1,0.118121943926545,0.983753262000974,-0.135191441539236,0,0.239199364149384,0.103946629261993,0.965390471496172,0,0.963758720092091,-0.146371505995915,-0.223034776837476,0,156.264337504245,121.064492311214,110.360008476828,1,0.275497846627823,0.959309792490903,-0.0618519080909662,0,0.219886633781455,-0.000250374533774911,0.975525399770222,0,0.935815582680526,-0.282355554830525,-0.211008378669316,0,154.200933353959,102.422172428721,111.812863355375,1
11.12571719,106.90398,115.18677,-10.25603252,106.1791,123.9405,-15.07724051,106.91182,114.7446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.96094,108.78802,71.52929,62.12516,102.06801,67.00614,NaN,NaN,NaN,12.100915158,111.40637,68.48514,-17.78076864,116.28029,72.81556,NaN,NaN,NaN,67.23056,113.67103,67.92029,85.04256,101.98579,65.02015,77.51446,108.5772,70.72941,23.44714238,93.89929,116.30565,16.24504,99.78214,118.81714,26.1349588,97.71271,115.76311,72.26601,100.56551,94.9531,75.96341,71.54561,88.33836,57.83229,90.2787,103.02277,38.00514,123.07385,92.25386,42.89101,120.79685,93.01731,45.77678,125.25435,79.72024,10.92150417,124.88655,85.93336,39.18741,119.68199,72.03959,27.190689,124.77927,82.11011,29.268115,119.46367,100.66449,30.692954,119.32491,99.57961,25.1066035,121.17224,95.91036,18.27183,100.01176,83.65714,57.87664,99.43196,66.98088,66.76535,94.03217,68.53075,46.45816,118.99145,93.39031,52.10445,120.24243,80.8298,56.575,120.71404,73.46813,65.29447,90.49191,67.45672,"Nov17 After 0945",1787,"Cat 01",5.9533333,"Nov 17 2016 Cat 01 Trial 09",0.124918474184588,0.98067934284872,-0.150543685743369,0,0.17615302509048,0.127399919518488,0.976083691216156,0,0.976404366314934,-0.148449611035147,-0.156835029329057,0,154.192662978495,122.213790717284,116.358626115351,1,-0.00110364010067346,0.97405136946977,-0.22632435046321,0,0.139121628724488,0.224273104385001,0.964544839326073,0,0.990274686336863,-0.0304221018928758,-0.135759129773454,0,152.395737432814,137.954692313426,116.563731541527,1,0.120458193843359,0.984623023545787,-0.126520057854671,0,0.239751960174431,0.0948207041800182,0.966192543777545,0,0.963332144760318,-0.146719240600404,-0.224643369163497,0,156.2811302997,120.534414580193,110.304382274352,1,0.279364912133189,0.958647412306473,-0.0543174442230153,0,0.222529792710316,-0.00961157020117032,0.97487850990499,0,0.93404268490531,-0.284434098863643,-0.216012745407552,0,154.240411319476,101.694552700872,111.386232525065,1
11.22043539,106.67051,115.19117,-10.14040743,105.93031,123.9978,-14.9872987,106.72887,114.8215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.9441,108.83976,71.47626,62.10317,102.11327,66.92036,NaN,NaN,NaN,12.143705255,111.52755,68.53044,-17.74689957,116.36046,72.95701,NaN,NaN,NaN,67.21719,113.73049,67.82919,85.00217,102.03123,64.81398,77.4943,108.58681,70.59871,23.524348297,93.64205,116.17364,16.33575,99.51249,118.75029,26.2157732,97.45794,115.65367,72.2928,100.38883,94.73221,75.92318,71.41593,87.8807,57.86357,90.06746,102.76469,38.07623,122.99905,92.31352,42.95465,120.69418,93.04911,45.81871,125.25205,79.78582,11.01333671,124.87952,86.04209,39.27584,119.73478,72.11645,27.282033,124.76534,82.24376,29.342652,119.30953,100.71977,30.772809,119.19588,99.63126,25.1730014,121.07039,95.99013,18.1245,100.02839,83.50576,57.89106,99.50215,66.89852,66.74405,94.069,68.41612,46.51679,118.87964,93.40097,52.13162,120.21927,80.83812,56.58031,120.74736,73.46188,65.2682,90.53457,67.32935,"Nov17 After 0945",1788,"Cat 01",5.9566667,"Nov 17 2016 Cat 01 Trial 09",0.126150947768944,0.981606509126896,-0.14329898679581,0,0.179164234599929,0.119532738398868,0.976530645443905,0,0.975697758231112,-0.148864319736383,-0.160789610647593,0,154.316360685475,121.735177858748,116.069304651321,1,-0.0032523155073699,0.975485866156856,-0.2200380589172,0,0.141236392493102,0.218281593507332,0.965611426698874,0,0.989970557077015,-0.0279369086355035,-0.13848402527554,0,152.484014419659,137.865107656155,116.425550649485,1,0.122759138701121,0.985507782581743,-0.117066666204242,0,0.240110414673098,0.0849613914922332,0.967020450001558,0,0.962952326250304,-0.146819523315259,-0.226200895096833,0,156.291567904303,119.976577548976,110.26653000249,1,0.283082123599684,0.957943236606419,-0.047002837555953,0,0.225123537611785,-0.0187282753586769,0.974150216606887,0,0.932300329352858,-0.286345957090558,-0.220957210216014,0,154.274180550285,100.991731157466,110.951230145474,1
11.31569718,106.43248,115.19175,-10.02527533,105.68056,124.0487,-14.89683052,106.54722,114.8929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.93087,108.89929,71.43639,62.08601,102.15195,66.83953,NaN,NaN,NaN,12.181475809,111.64274,68.57566,-17.71277949,116.43537,73.0972,NaN,NaN,NaN,67.20638,113.78971,67.74199,84.96763,102.07373,64.61143,77.47658,108.59724,70.47035,23.601644226,93.38678,116.03758,16.42651,99.25018,118.68295,26.2965109,97.20935,115.54103,72.32071,100.21333,94.51081,75.8872,71.30038,87.4319,57.89573,89.86207,102.51083,38.142,122.92033,92.36473,43.01419,120.5863,93.07268,45.85516,125.24182,79.84013,11.10627931,124.8676,86.14561,39.35531,119.78384,72.19141,27.376869,124.7494,82.36307,29.418476,119.15642,100.77134,30.855016,119.07217,99.67701,25.2412914,120.96573,96.06345,17.97886,100.04547,83.35132,57.91628,99.56568,66.81747,66.7291,94.10319,68.32146,46.57614,118.7675,93.40587,52.16,120.19242,80.83953,56.58667,120.77741,73.45238,65.25119,90.57697,67.21568,"Nov17 After 0945",1789,"Cat 01",5.96,"Nov 17 2016 Cat 01 Trial 09",0.127321955874405,0.982463202359203,-0.136217383481016,0,0.182078072011383,0.111849963445803,0.976901817671454,0,0.975005997543058,-0.149183248681849,-0.164644049597293,0,154.436849998342,121.275427411888,115.781582427974,1,-0.00771590934184083,0.976565871696743,-0.215080364004269,0,0.142545303720213,0.213964385305476,0.966385056904422,0,0.989758203366024,-0.0232021563228583,-0.140855808583206,0,152.518543986263,138.067441369601,116.287668297508,1,0.125046051839267,0.986258619823977,-0.107969531546243,0,0.240601342123995,0.075431160022389,0.967688552306893,0,0.962535443029266,-0.146983247074558,-0.227862778864552,0,156.311082505403,119.431756567524,110.209470704343,1,0.286943930836045,0.957112432508543,-0.0399871491099147,0,0.227849632319966,-0.0276460999387775,0.973303774887281,0,0.930455654831553,-0.288394668285935,-0.226010596424658,0,154.299851764572,100.277010703961,110.486908472424,1
11.41114383,106.19413,115.18885,-9.91122953,105.43032,124.093,-14.80597844,106.37042,114.9593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.92161,108.95651,71.3982,62.07376,102.18466,66.75934,NaN,NaN,NaN,12.219959855,111.75535,68.61832,-17.68170679,116.50453,73.23828,NaN,NaN,NaN,67.19793,113.84711,67.65957,84.93825,102.11336,64.42124,77.46153,108.6075,70.34386,23.679293138,93.13395,115.90141,16.51736,98.98948,118.6133,26.377599,96.96708,115.42703,72.35025,100.04684,94.29304,75.85686,71.19497,86.98736,57.93,89.65937,102.26025,38.20276,122.83808,92.40578,43.07218,120.47506,93.08733,45.88657,125.22481,79.88167,11.19137492,124.85235,86.24411,39.4347,119.82912,72.26389,27.469595,124.7315,82.47617,29.494833,119.00597,100.81674,30.941051,118.94493,99.71884,25.3101635,120.85939,96.13035,17.8252,100.05932,83.19609,57.94742,99.62436,66.74187,66.71954,94.13517,68.2419,46.63504,118.65539,93.40881,52.18846,120.16273,80.83528,56.59387,120.80302,73.4427,65.2428,90.6187,67.11618,"Nov17 After 0945",1790,"Cat 01",5.9633333,"Nov 17 2016 Cat 01 Trial 09",0.128450666494064,0.983274268681137,-0.129120636719338,0,0.184882861604938,0.104173801702625,0.977223693185748,0,0.974329899860412,-0.149397227512423,-0.168409366276349,0,154.555265590521,120.829897323685,115.503033486694,1,-0.013508851714733,0.977390517995871,-0.211010156762922,0,0.143335098708627,0.210742827972689,0.966975961405588,0,0.989582012974942,-0.0171824267737968,-0.142941259986841,0,152.517366944625,138.442060649063,116.156359550119,1,0.127234120414701,0.986852166048009,-0.0996708631880469,0,0.241145383112878,0.0666957651302836,0.968194494467423,0,0.962112458502457,-0.147222543382592,-0.229488866645684,0,156.335218101019,118.926474402356,110.137981882633,1,0.290541623116695,0.956278260842712,-0.0334283274537375,0,0.230672176410185,-0.0360935085226635,0.972361869713489,0,0.928641972057534,-0.290222580930847,-0.231073454232485,0,154.326995224642,99.6034398876292,110.002048652829,1
11.50641664,105.95966,115.18282,-9.79886329,105.18007,124.1312,-14.71488491,106.19629,115.0204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.91597,108.98161,71.35025,62.06859,102.21326,66.68197,NaN,NaN,NaN,12.265532585,111.86337,68.65592,-17.65177759,116.56869,73.37669,NaN,NaN,NaN,67.19162,113.89746,67.58108,84.91274,102.15366,64.24108,77.44936,108.61673,70.22055,23.757557999,92.88405,115.76905,16.60836,98.73176,118.53954,26.4594643,96.73428,115.31349,72.38194,99.89054,94.08307,75.83352,71.09877,86.55743,57.96761,89.4611,102.01238,38.25853,122.75232,92.4364,43.12879,120.36415,93.09779,45.91254,125.20039,79.9137,11.27539489,124.83444,86.33782,39.52328,119.87056,72.33416,27.554609,124.70895,82.58768,29.570966,118.85979,100.85662,31.023924,118.81308,99.75619,25.3783076,120.75247,96.19334,17.66161,100.07218,83.0412,57.97963,99.68097,66.67349,66.71438,94.16579,68.16551,46.69235,118.54323,93.40919,52.21587,120.13105,80.82874,56.6017,120.82273,73.4314,65.2412,90.65992,67.01766,"Nov17 After 0945",1791,"Cat 01",5.9666667,"Nov 17 2016 Cat 01 Trial 09",0.129466499046652,0.984022319273542,-0.12222315981892,0,0.18753333407373,0.0967374228923923,0.97748305336887,0,0.973688694725267,-0.149472225458969,-0.172012730867659,0,154.669766607837,120.410119329933,115.234628638508,1,-0.0174506417050653,0.978338800456232,-0.20627328141556,0,0.144623492375554,0.20660495792226,0.967676824572666,0,0.989332866409066,-0.012945380790171,-0.145096163143681,0,152.551922905781,138.600115939196,116.028383876413,1,0.129027140224774,0.987366130593384,-0.0919789173803771,0,0.241733242146205,0.0586386425073402,0.968569331151043,0,0.961726071564508,-0.147206092815297,-0.231113239584307,0,156.360878112612,118.475692413013,110.054276902097,1,0.293131191442734,0.955670068907626,-0.0277276756591162,0,0.233345887404383,-0.0433890251891901,0.971425287566981,0,0.927158994690136,-0.291225191024447,-0.235720356944304,0,154.368423760834,99.0705936777044,109.545155010871,1
11.60115689,105.73332,115.17398,-9.68728244,104.92971,124.1641,-14.62300491,106.02093,115.0762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.9136,108.97108,71.29031,62.07074,102.23762,66.6096,NaN,NaN,NaN,12.311412201,111.96476,68.69052,-17.62026396,116.62858,73.50889,NaN,NaN,NaN,67.1874,113.933,67.50624,84.89188,102.19373,64.06573,77.43962,108.62617,70.10177,23.836209418,92.63755,115.63921,16.69976,98.47838,118.46288,26.5421189,96.49891,115.20224,72.4153,99.74029,93.88095,75.81627,71.00598,86.1415,58.00794,89.26902,101.76798,38.3105,122.66416,92.45895,43.18422,120.25363,93.1047,45.93335,125.16376,79.93844,11.36602423,124.81281,86.42503,39.61062,119.90811,72.40288,27.637965,124.68439,82.69379,29.649001,118.71619,100.89282,31.103579,118.68123,99.78584,25.4478537,120.64611,96.25189,17.49369,100.08705,82.88173,58.00805,99.7328,66.60128,66.71265,94.19487,68.09157,46.74892,118.43074,93.40641,52.24283,120.09822,80.81952,56.61008,120.8378,73.41706,65.24458,90.70077,66.92594,"Nov17 After 0945",1792,"Cat 01",5.97,"Nov 17 2016 Cat 01 Trial 09",0.130389197871362,0.984710116519969,-0.11551901792212,0,0.190046848994568,0.0895299761753771,0.977684293907431,0,0.973078029895701,-0.149433496209064,-0.175467313038744,0,154.78097593312,120.010253460499,114.975762709242,1,-0.0190832183034751,0.979493599707615,-0.200569486490345,0,0.146629437760789,0.201178750964138,0.968517897688248,0,0.98900740076156,-0.0109269525636417,-0.147461733838088,0,152.637923601974,138.482892764138,115.894037227156,1,0.129977632437515,0.987837442073086,-0.0853405126797312,0,0.242823395688085,0.0517361284462218,0.968689925373389,0,0.961323365768483,-0.14663069614476,-0.233145502585097,0,156.40540169662,118.126561421918,109.915265662134,1,0.295086276905948,0.955191477552898,-0.0230939470878556,0,0.235970650291007,-0.0494340454052844,0.970501997605418,0,0.925873609831831,-0.291831314915275,-0.23998446252163,0,154.418955060338,98.6356993350469,109.112842348574,1
11.69500586,105.51931,115.16268,-9.57571704,104.67888,124.1922,-14.53002454,105.84526,115.1262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.91414,108.95754,71.22497,62.07737,102.25845,66.53793,NaN,NaN,NaN,12.350816908,112.05749,68.72458,-17.5892282,116.68495,73.63133,NaN,NaN,NaN,67.18546,113.9437,67.4348,84.87646,102.23262,63.89966,77.43194,108.63704,69.9863,23.914960076,92.39436,115.50875,16.7916,98.22855,118.38452,26.6251968,96.25986,115.09169,72.44971,99.59607,93.68345,75.80333,70.91755,85.73379,58.04972,89.0849,101.52777,38.35686,122.55566,92.47574,43.23862,120.1468,93.1082,45.94611,125.11723,79.95808,11.45567639,124.78691,86.50495,39.68626,119.94141,72.47169,27.725379,124.66422,82.78065,29.730255,118.57533,100.92475,31.182578,118.54797,99.8092,25.5205835,120.5414,96.30545,17.32296,100.1013,82.71122,58.03864,99.77661,66.52761,66.71837,94.22227,68.0265,46.80601,118.31796,93.39986,52.27054,120.0651,80.80722,56.61919,120.85119,73.39822,65.25113,90.74117,66.84486,"Nov17 After 0945",1793,"Cat 01",5.9733333,"Nov 17 2016 Cat 01 Trial 09",0.131233227021812,0.98535049718955,-0.108913900920633,0,0.192459110286089,0.0824506605131175,0.977835047157156,0,0.972490272955637,-0.149285921202431,-0.17881941375984,0,154.889188178722,119.627143159627,114.72397942541,1,-0.0192951346694966,0.980768449824384,-0.194218808582381,0,0.149123158534309,0.194905189058795,0.969419543266334,0,0.988630356284308,-0.0102574415440094,-0.150016010899284,0,152.75828933955,138.195478361326,115.747420126896,1,0.129461259982805,0.988275298529622,-0.0809426740344745,0,0.244889591365554,0.0472349606547638,0.968399683257256,0,0.960868810090366,-0.145192261529771,-0.235903236491987,0,156.485393068276,117.972252824686,109.67199926184,1,0.293363178182381,0.955796155299067,-0.019792806831104,0,0.238107512701339,-0.0529998763778498,0.969791640250169,0,0.925874104877069,-0.289213973762426,-0.243130457365243,0,154.542079024288,98.6611425692187,108.791354624356,1
11.78868152,105.31072,115.14714,-9.46494676,104.42762,124.2163,-14.436433,105.67023,115.1696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.91724,108.95431,71.15602,62.08564,102.27645,66.46264,NaN,NaN,NaN,12.387305906,112.14175,68.75627,-17.56073261,116.73855,73.74668,NaN,NaN,NaN,67.18595,113.94825,67.36853,84.86658,102.27115,63.74732,77.42672,108.64911,69.87323,23.99398605,92.15406,115.37882,16.88364,97.98132,118.30565,26.708558,96.01854,114.97997,72.48547,99.45781,93.48978,75.79484,70.8334,85.3369,58.0932,88.90693,101.2925,38.39911,122.43467,92.4804,43.29178,120.04602,93.10842,45.95175,125.06697,79.96943,11.5367648,124.75821,86.57909,39.7556,119.97045,72.5207,27.81074,124.64514,82.85453,29.812762,118.43734,100.95181,31.260071,118.41345,99.82723,25.5946644,120.43948,96.3535,17.15091,100.1123,82.53239,58.07657,99.81362,66.45666,66.7329,94.24783,67.96917,46.86305,118.20495,93.38895,52.29871,120.02935,80.79146,56.62923,120.86041,73.37567,65.25902,90.78103,66.75825,"Nov17 After 0945",1794,"Cat 01",5.9766667,"Nov 17 2016 Cat 01 Trial 09",0.131956721040251,0.985941612882366,-0.102501511009472,0,0.19477639566404,0.0756000473535761,0.977929848471894,0,0.971930851174317,-0.149009291076283,-0.182062219333153,0,154.993501501143,119.265727789655,114.4764069987,1,-0.0192423054214216,0.981992084992587,-0.187939561279632,0,0.151653492432492,0.188666064789504,0.970260961922034,0,0.988246402429625,-0.00983163306650023,-0.152552899271528,0,152.882877545168,137.883934490887,115.594849278669,1,0.128476468268285,0.98867261856951,-0.0775902725360317,0,0.247150793324345,0.0438498111086226,0.967984338419215,0,0.960421929393772,-0.143539706550646,-0.238717553152044,0,156.573582760396,117.897884943903,109.407220405535,1,0.288430944133808,0.95733902567718,-0.0175948964631078,0,0.239717584872044,-0.0544080388541132,0.969316895969096,0,0.927007588949084,-0.283798793555428,-0.24518396115425,0,154.725012565938,99.0906899612917,108.578116285512,1
11.88292699,105.09975,115.12615,-9.35575127,104.176,124.234,-14.34271947,105.49677,115.2063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.92333,108.959,71.08526,62.09706,102.28642,66.38626,NaN,NaN,NaN,12.426387862,112.21933,68.78375,-17.53479449,116.78742,73.85832,NaN,NaN,NaN,67.18901,113.96238,67.30604,84.8616,102.30966,63.6113,77.42433,108.66143,69.76442,24.073463416,91.91658,115.25057,16.97561,97.73781,118.22746,26.7920623,95.77924,114.86849,72.52289,99.32549,93.30226,75.79092,70.75349,84.95341,58.13864,88.73332,101.06292,38.43599,122.30656,92.47422,43.34353,119.94704,93.10547,45.95736,125.00147,79.97139,11.61293634,124.72816,86.64898,39.82704,119.9957,72.55213,27.887935,124.62062,82.91983,29.894558,118.3024,100.97323,31.336884,118.27978,99.84089,25.6682636,120.33935,96.39548,16.97659,100.12158,82.35401,58.11574,99.84773,66.38007,66.75127,94.27149,67.91843,46.91948,118.09176,93.37474,52.32708,119.98953,80.77184,56.64035,120.86349,73.35093,65.27251,90.82043,66.67019,"Nov17 After 0945",1795,"Cat 01",5.98,"Nov 17 2016 Cat 01 Trial 09",0.132589317818622,0.986483103123407,-0.0962868633428546,0,0.196984173496624,0.0689807402280565,0.977976938822916,0,0.971399664500788,-0.148636283355049,-0.185175449447688,0,155.094730971962,118.923383039789,114.23670919506,1,-0.0197191188806768,0.983057842350676,-0.182231816495919,0,0.153914304371421,0.183079341328041,0.970974943903679,0,0.987887414263605,-0.00890131292131457,-0.154916827258518,0,152.991211492851,137.648256891084,115.443492444848,1,0.127981665202508,0.989010363984557,-0.0740215732278568,0,0.248704612237865,0.0402465127405336,0.967742855341148,0,0.960086823794393,-0.14226284878126,-0.240820623354882,0,156.637261474772,117.787865584372,109.21130273003,1,0.281917253071219,0.959293022345326,-0.0167200388859319,0,0.240672638762177,-0.0538377500309327,0.969112056277734,0,0.928762264183913,-0.277233464702903,-0.246053373634249,0,154.925018389541,99.73310561594,108.482438652547,1
11.97742125,104.88931,115.10085,-9.24891023,103.92057,124.2439,-14.24937314,105.32431,115.2378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.93289,108.97137,71.01036,62.11374,102.28973,66.31193,NaN,NaN,NaN,12.46420518,112.29061,68.80749,-17.5098219,116.83035,73.96375,NaN,NaN,NaN,67.19475,113.98478,67.2423,84.86119,102.34652,63.4886,77.42518,108.67408,69.66167,24.153568251,91.68802,115.12353,17.06727,97.49806,118.14874,26.8755698,95.55211,114.75865,72.56226,99.19904,93.12167,75.7933,70.67774,84.5832,58.18631,88.56581,100.83792,38.46695,122.19979,92.4711,43.39414,119.8515,93.09906,45.95731,124.93319,79.96929,11.69043325,124.69462,86.71616,39.89467,120.01765,72.57135,27.958021,124.58886,82.97505,29.973679,118.17006,100.98937,31.414015,118.14907,99.8499,25.7395486,120.23941,96.42971,16.80004,100.13123,82.18485,58.15007,99.88288,66.2969,66.76849,94.29332,67.87563,46.97476,117.98242,93.358,52.35539,119.94782,80.74821,56.65274,120.86413,73.32366,65.29463,90.85943,66.58584,"Nov17 After 0945",1796,"Cat 01",5.9833333,"Nov 17 2016 Cat 01 Trial 09",0.133184862787502,0.986969170276856,-0.0902975594758262,0,0.199071787944878,0.0626119884472687,0.977982700331202,0,0.970892484041721,-0.148228188364073,-0.188138748283285,0,155.194679333651,118.597336394229,114.005872548256,1,-0.0228593500163237,0.983731958979808,-0.178182162402917,0,0.155183420328365,0.179559986019261,0.971430037355214,0,0.987621160249223,-0.00544465816291517,-0.15676351465015,0,153.032088062609,137.752554894511,115.308770351979,1,0.128002177459143,0.98928035616627,-0.0702838492774659,0,0.249459922885274,0.0364731072359863,0.967698020728897,0,0.959888112979732,-0.141400457397038,-0.242117164216247,0,156.672937775473,117.641514024143,109.089017976502,1,0.278118311111648,0.96041169321552,-0.0161116280773036,0,0.242476543736842,-0.0539670191674735,0.968655091650074,0,0.929438180172216,-0.273307410029576,-0.247886524161935,0,155.073149420352,100.062527638769,108.268833605067,1
