"PectoralGirdleL_bead_cau_X","PectoralGirdleL_bead_cau_Y","PectoralGirdleL_bead_cau_Z","PectoralGirdleL_bead_cra_X","PectoralGirdleL_bead_cra_Y","PectoralGirdleL_bead_cra_Z","PectoralGirdleL_bead_mid_X","PectoralGirdleL_bead_mid_Y","PectoralGirdleL_bead_mid_Z","Epaxial_bead_cra_X","Epaxial_bead_cra_Y","Epaxial_bead_cra_Z","Epaxial_bead_mid1_dor_X","Epaxial_bead_mid1_dor_Y","Epaxial_bead_mid1_dor_Z","Epaxial_bead_mid1_ven_X","Epaxial_bead_mid1_ven_Y","Epaxial_bead_mid1_ven_Z","Epaxial_bead_mid2_dor_X","Epaxial_bead_mid2_dor_Y","Epaxial_bead_mid2_dor_Z","Epaxial_bead_mid2_ven_X","Epaxial_bead_mid2_ven_Y","Epaxial_bead_mid2_ven_Z","Epaxial_bead_mid3_dor_X","Epaxial_bead_mid3_dor_Y","Epaxial_bead_mid3_dor_Z","Epaxial_bead_mid3_ven_X","Epaxial_bead_mid3_ven_Y","Epaxial_bead_mid3_ven_Z","HyoidL_bead_cau_X","HyoidL_bead_cau_Y","HyoidL_bead_cau_Z","HyoidL_bead_cra_X","HyoidL_bead_cra_Y","HyoidL_bead_cra_Z","Hypaxial_bead_cau_X","Hypaxial_bead_cau_Y","Hypaxial_bead_cau_Z","Hypaxial_bead_cra_X","Hypaxial_bead_cra_Y","Hypaxial_bead_cra_Z","Hypaxial_bead_mid1_X","Hypaxial_bead_mid1_Y","Hypaxial_bead_mid1_Z","Hypaxial_bead_mid2_X","Hypaxial_bead_mid2_Y","Hypaxial_bead_mid2_Z","LowerJawL_bead_cau_X","LowerJawL_bead_cau_Y","LowerJawL_bead_cau_Z","LowerJawL_bead_cra_X","LowerJawL_bead_cra_Y","LowerJawL_bead_cra_Z","LowerJawL_bead_mid_X","LowerJawL_bead_mid_Y","LowerJawL_bead_mid_Z","Neurocranium_bead_cau_e1_X","Neurocranium_bead_cau_e1_Y","Neurocranium_bead_cau_e1_Z","Neurocranium_bead_cau_e2_X","Neurocranium_bead_cau_e2_Y","Neurocranium_bead_cau_e2_Z","Neurocranium_bead_cau_X","Neurocranium_bead_cau_Y","Neurocranium_bead_cau_Z","Neurocranium_bead_cra_L_X","Neurocranium_bead_cra_L_Y","Neurocranium_bead_cra_L_Z","Neurocranium_bead_cra_R_X","Neurocranium_bead_cra_R_Y","Neurocranium_bead_cra_R_Z","Neurocranium_bead_mid_X","Neurocranium_bead_mid_Y","Neurocranium_bead_mid_Z","OperculumL_bead_cau_dor_X","OperculumL_bead_cau_dor_Y","OperculumL_bead_cau_dor_Z","OperculumL_bead_cra_dor_X","OperculumL_bead_cra_dor_Y","OperculumL_bead_cra_dor_Z","OperculumL_bead_ven_X","OperculumL_bead_ven_Y","OperculumL_bead_ven_Z","PostTemporalL_bead_cau_dor_X","PostTemporalL_bead_cau_dor_Y","PostTemporalL_bead_cau_dor_Z","PostTemporalL_bead_cra_dor_X","PostTemporalL_bead_cra_dor_Y","PostTemporalL_bead_cra_dor_Z","PostTemporalL_bead_ven_X","PostTemporalL_bead_ven_Y","PostTemporalL_bead_ven_Z","Prey_bead_X","Prey_bead_Y","Prey_bead_Z","Sternohyoid_bead_cau_X","Sternohyoid_bead_cau_Y","Sternohyoid_bead_cau_Z","Sternohyoid_bead_cra_X","Sternohyoid_bead_cra_Y","Sternohyoid_bead_cra_Z","SuspensoriumL_bead_dor_X","SuspensoriumL_bead_dor_Y","SuspensoriumL_bead_dor_Z","SuspensoriumL_bead_mid_X","SuspensoriumL_bead_mid_Y","SuspensoriumL_bead_mid_Z","SuspensoriumL_bead_ven_X","SuspensoriumL_bead_ven_Y","SuspensoriumL_bead_ven_Z","Urohyal_bead_X","Urohyal_bead_Y","Urohyal_bead_Z","frame","calibration","time","individual","trial"
0.8418675,110.58566,90.975744,32.016532,107.79903,84.735005,17.492066,111.66216,91.47297,-4.9227939,92.104891,119.42335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.788992,99.050072,91.458384,58.011517,92.565706,88.091312,NA,NA,NA,7.1517689,97.572242,75.184795,-24.334849,100.01605,70.313626,NA,NA,NA,61.520189,104.42511,89.969394,79.827289,93.8212,94.139445,70.334613,99.815662,96.645649,7.4465874,79.927975,123.79992,-0.4612652,85.381658,124.11866,9.874058,84.089456,123.9227,59.393137,90.824443,116.10786,67.071162,62.318229,110.73717,44.267459,79.228164,120.23931,25.029568,109.46845,103.46258,29.851595,108.68571,106.11208,35.71662,112.63517,93.750456,15.219405,106.20597,110.19473,16.990583,106.37544,109.37112,12.358324,107.74868,104.41738,154.77011,66.740959,28.817707,53.251718,88.495809,86.006942,61.888868,84.306846,91.388093,33.718441,107.35442,108.12149,42.727219,109.63742,97.656618,48.88795,110.6144,91.629295,61.322669,80.699686,89.799117,411,"Nov17 After 0945",1.3666667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
0.97279372,110.6129,90.971971,32.054598,107.81595,84.650813,17.59488,111.74602,91.414939,-4.8274296,91.959004,119.43342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.803805,98.982462,91.460328,58.100443,92.470391,88.018399,NA,NA,NA,7.2917632,97.624918,75.189599,-24.219746,99.976042,70.485239,NA,NA,NA,61.565803,104.42323,89.979016,79.913443,93.76848,94.140596,70.362575,99.698462,96.650115,7.5468791,79.981927,123.72491,-0.35975054,85.236025,124.22062,9.9223751,83.91465,123.9544,59.507236,90.68195,116.12408,67.115648,62.292176,110.73762,44.310436,79.224705,120.15609,25.029568,109.46845,103.46258,29.933373,108.65541,106.11996,35.860589,112.69274,93.760853,15.291023,106.20068,110.11868,17.032159,106.37188,109.37862,12.443262,107.62783,104.38204,154.78121,66.834202,28.820565,53.282418,88.400434,86.008858,61.888868,84.306846,91.388093,33.827617,107.37439,108.04629,42.771328,109.63474,97.665632,49.001928,110.49192,91.673026,61.329569,80.700154,89.875109,412,"Nov17 After 0945",1.37,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.0505405,110.57911,91.063182,32.152876,107.71812,84.75049,17.631893,111.71692,91.501632,-4.7441839,92.034821,119.3517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.93584,98.951378,91.477456,58.211504,92.424111,88.041272,NA,NA,NA,7.2743641,97.53517,75.192539,-24.136061,100.03455,70.482706,NA,NA,NA,61.708216,104.39282,89.981774,79.943268,93.651522,94.145117,70.450842,99.670708,96.659711,7.6554912,79.85835,123.82684,-0.30200808,85.117968,124.14427,9.9776072,83.969718,123.94618,59.549727,90.655777,116.12424,67.204681,62.240144,110.73868,44.406186,79.187856,120.07242,25.191847,109.40737,103.47663,30.058091,108.62201,106.13707,35.921922,112.54831,93.76267,15.418228,106.14071,110.12478,17.068856,106.16619,109.3946,12.533541,107.59419,104.47908,154.77594,66.739112,28.728344,53.388901,88.487487,86.023179,61.961715,84.188142,91.438362,33.932882,107.22771,108.14864,42.878813,109.48801,97.677481,49.046722,110.48953,91.682046,61.247277,80.587714,89.892365,413,"Nov17 After 0945",1.3733333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.1272874,110.54756,90.978644,32.212683,107.70403,84.758012,17.737138,111.59219,91.51688,-4.7087271,91.946643,119.45729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.976755,98.924367,91.499571,58.254822,92.397258,88.004107,NA,NA,NA,7.3970061,97.498153,75.200467,-24.030476,99.988433,70.448795,NA,NA,NA,61.758911,104.27225,90.09983,80.014939,93.64987,94.198531,70.573632,99.641926,96.67643,7.6527545,79.856995,123.73585,-0.22464324,85.084683,124.15133,10.136469,83.905162,123.96145,59.680695,90.626084,116.14452,67.294984,62.237691,110.75676,44.422548,79.080462,120.07838,25.191847,109.40737,103.47663,30.096909,108.5935,106.22572,36.026675,112.63285,93.774368,15.46088,106.13611,110.22201,17.091288,106.02182,109.413,12.563985,107.59248,104.39558,154.77011,66.740959,28.817707,53.415792,88.369258,86.025947,62.084152,84.066836,91.368885,34.005712,107.20452,108.15662,42.906343,109.39512,97.691258,49.171942,110.43334,91.689345,61.410438,80.556019,89.88026,414,"Nov17 After 0945",1.3766667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.2638992,110.59922,90.983619,32.242931,107.58057,84.759683,17.87199,111.62321,91.514707,-4.6091358,91.884783,119.36969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.174518,98.747787,91.587833,58.319343,92.291254,88.048473,NA,NA,NA,7.4763806,97.465143,75.291431,-23.855945,99.966757,70.377404,NA,NA,NA,61.880643,104.2185,90.034337,80.155935,93.505341,94.177227,70.63891,99.614882,96.681349,7.8112205,79.791852,123.75116,-0.1815823,85.081723,124.25043,10.160672,83.817784,123.97728,59.786356,90.545295,116.06545,67.310454,62.037329,110.76749,44.534912,78.937523,120.09332,25.297462,109.37436,103.52693,30.18289,108.58865,106.15422,36.048835,112.51541,93.777523,15.576633,106.07811,110.13663,17.331645,106.16074,109.31807,12.680304,107.53293,104.39936,154.79944,66.741593,28.783022,53.503562,88.340237,86.034147,62.114586,84.132173,91.358989,34.05706,107.08184,108.11303,43.030471,109.3386,97.698371,49.256983,110.40406,91.697512,61.416163,80.441349,90.028033,415,"Nov17 After 0945",1.38,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.3002418,110.56961,91.06889,32.384957,107.5776,84.772577,17.892148,111.50561,91.517044,-4.4834681,91.821634,119.46457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.135343,98.775167,91.497343,58.422205,92.297994,88.055269,NA,NA,NA,7.5565073,97.432095,75.29413,-23.676615,99.892068,70.378363,NA,NA,NA,61.915448,104.21635,90.096437,80.245624,93.478053,94.186865,70.715703,99.587506,96.688656,7.8312239,79.676981,123.66512,-0.029974101,85.014264,124.17443,10.250348,83.72021,123.89686,59.881678,90.45575,116.17113,67.356829,62.008566,110.67378,44.578121,78.93526,120.10272,25.390895,109.25314,103.50668,30.260775,108.53428,106.15158,36.114863,112.395,93.788781,15.576633,106.07811,110.13663,17.315406,106.07206,109.41357,12.796675,107.47341,104.40315,154.77011,66.740959,28.817707,53.591339,88.311226,86.042356,62.196621,84.013124,91.411166,34.124882,107.07534,108.26875,43.074614,109.33595,97.707409,49.339925,110.3732,91.795689,61.575954,80.433814,89.912874,416,"Nov17 After 0945",1.3833333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.3596563,110.44852,91.076706,32.494022,107.59031,84.776217,17.972217,111.47439,91.521383,-4.4469468,91.817146,119.38329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.218444,98.721621,91.496137,58.474505,92.226336,88.066468,NA,NA,NA,7.5854196,97.410225,75.203747,-23.583988,99.943048,70.408882,NA,NA,NA,61.999905,104.0972,90.020857,80.245624,93.478053,94.186865,70.743756,99.470368,96.693153,7.8860859,79.73251,123.65692,-0.029974101,85.014264,124.17443,10.298673,83.643275,123.8975,59.909173,90.341272,116.17724,67.491709,61.980111,110.69253,44.663577,78.906348,120.11178,25.499831,109.19625,103.50999,30.333335,108.45304,106.10447,36.237139,112.33813,93.794209,15.717906,105.92819,110.15433,17.475208,106.00879,109.51481,12.893108,107.52952,104.40346,154.81707,66.743459,28.824034,53.666509,88.190531,85.962263,62.295107,83.984497,91.404025,34.24709,107.0196,108.18499,43.198778,109.27944,97.714538,49.386903,110.37239,91.714704,61.750053,80.465322,89.644583,417,"Nov17 After 0945",1.3866667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.4374719,110.41479,91.168079,32.542721,107.56365,84.784809,18.052296,111.44317,91.525706,-4.3707647,91.783844,119.3891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.350444,98.690576,91.513243,58.505259,92.186702,88.066817,NA,NA,NA,7.7168195,97.366013,75.299654,-23.79323,99.880246,70.481517,NA,NA,NA,62.099415,104.04261,90.078443,80.411851,93.332894,94.210082,70.878088,99.441262,96.71237,7.9510113,79.640842,123.6821,0.12799699,84.948728,124.27869,10.402553,83.609396,123.94926,59.909173,90.341272,116.17724,67.521729,61.86694,110.69815,44.733583,78.788936,120.03445,25.542622,109.19162,103.60811,30.407947,108.38506,106.17293,36.324818,112.33228,93.810375,15.772753,105.98788,110.14672,17.537505,105.89002,109.52642,12.926842,107.43106,104.41606,154.81456,66.708151,28.819611,53.706088,88.164039,86.053376,62.296957,83.893436,91.467236,34.290437,107.01674,108.19383,43.327113,109.24723,97.731661,49.498745,110.24687,91.815134,61.734611,80.352271,89.880968,418,"Nov17 After 0945",1.39,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.4963207,110.50021,91.081781,32.566227,107.54716,84.783807,18.174486,111.40703,91.625183,-4.3513197,91.671211,119.39335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.437222,98.661706,91.521514,58.589135,92.086801,88.088531,NA,NA,NA,7.7594217,97.362097,75.305219,-23.679634,99.839866,70.483791,NA,NA,NA,62.223815,103.91942,90.193768,80.398702,93.24233,94.213984,70.920404,99.414947,96.712587,8.0718681,79.580641,123.77918,0.14280463,84.833668,124.10317,10.457739,83.578748,123.91266,60.052725,90.108812,116.20971,67.553617,61.751044,110.60955,44.776014,78.763529,120.12675,25.645549,109.0462,103.5293,30.420514,108.27602,106.17747,36.381047,112.39575,93.804527,15.877454,105.86466,110.25568,17.616971,105.8589,109.53219,12.987002,107.40627,104.50971,154.81707,66.743459,28.824034,53.793894,88.135049,86.061604,62.385031,83.956064,91.376447,34.329779,106.98968,108.19266,43.310528,109.157,97.736411,49.582228,110.19655,91.73432,61.85508,80.231562,89.885284,419,"Nov17 After 0945",1.3933333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.5916812,110.35067,91.087022,32.654769,107.40857,84.882701,18.26396,111.36892,91.628891,-4.203128,91.583739,119.40657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.487755,98.541939,91.582111,58.682376,92.045841,88.178383,NA,NA,NA,7.8772055,97.299956,75.305305,-23.513597,99.855421,70.479656,NA,NA,NA,62.25297,103.91901,90.145124,80.531574,93.188692,94.224281,70.994536,99.296454,96.726619,8.1080014,79.550275,123.68654,0.18348903,84.805302,124.19147,10.578056,83.542949,123.9293,60.112014,90.195425,116.21399,67.686684,61.725342,110.72266,44.889472,78.645171,120.15156,25.688365,109.04292,103.53782,30.555225,108.23586,106.19428,36.447096,112.27538,93.815774,15.939552,105.74605,110.26746,17.717312,105.85193,109.42102,13.071327,107.35065,104.41843,154.77011,66.740959,28.817707,53.927307,88.103959,86.078764,62.522202,83.80948,91.337821,34.455606,106.95564,108.29938,43.398871,109.15,97.743312,49.665271,110.16571,91.832526,61.861917,80.206277,89.877359,420,"Nov17 After 0945",1.3966667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.7105347,110.31394,91.096607,32.809301,107.37656,84.895686,18.292579,111.34956,91.538456,-4.1988508,91.604598,119.40497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.569196,98.630749,91.538678,58.772808,92.017094,88.095373,NA,NA,NA,7.9273158,97.386768,75.218165,-23.454282,99.937133,70.56498,NA,NA,NA,62.312738,103.89167,90.148617,80.621318,93.161426,94.233973,71.082883,99.268758,96.736396,8.201719,79.430506,123.7078,0.26330109,84.797542,124.20932,10.561573,83.459137,123.93594,60.183228,90.054762,116.12829,67.733753,61.721416,110.63766,44.931568,78.617302,120.05853,25.76964,109.01245,103.54479,30.637235,108.2056,106.2022,36.569414,112.21851,93.821217,16.073677,105.77449,110.26575,17.727066,105.55229,109.4704,13.179297,107.25171,104.44675,154.82039,66.7063,28.730244,53.929934,88.103565,85.986945,62.572851,83.899253,91.376457,34.581843,106.92417,108.22558,43.50104,108.97926,97.846633,49.71233,110.1649,91.75151,61.928737,80.202807,89.798294,421,"Nov17 After 0945",1.4,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.7469231,110.28439,91.181983,32.78978,107.31085,84.809272,18.452352,111.28581,91.635738,-4.0633834,91.454546,119.42298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.595262,98.512507,91.542122,58.860454,91.988354,88.104042,NA,NA,NA,8.0096463,97.255734,75.291023,-23.454282,99.937133,70.56498,NA,NA,NA,62.402845,103.86436,90.067183,80.664499,93.135116,94.234632,71.182735,99.240726,96.748591,8.2523933,79.426069,123.71947,0.41822698,84.731146,124.22337,10.718289,83.393648,123.86001,60.227498,90.05301,116.13846,67.868076,61.668086,110.64796,44.973851,78.590715,120.05821,25.808106,108.98526,103.54326,30.719123,108.17403,106.30015,36.657051,112.21269,93.83734,16.098068,105.68355,110.27923,17.845059,105.77349,109.46028,13.217487,107.22271,104.53418,154.81707,66.743459,28.824034,54.059975,88.047721,85.994493,62.627209,83.664666,91.383212,34.621199,106.89707,108.22439,43.545219,108.97665,97.855681,49.764377,110.01975,91.841776,62.013254,80.083281,89.776323,422,"Nov17 After 0945",1.4033333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.8294346,110.27725,91.106312,32.960035,107.30874,84.820394,18.494887,111.28226,91.641931,-4.0236869,91.450459,119.43095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.753318,98.363386,91.562759,58.842212,91.88629,88.118786,NA,NA,NA,8.097674,97.319838,75.313784,-23.347474,99.87105,70.475584,NA,NA,NA,62.460305,103.83615,90.143235,80.800839,93.106927,94.253388,71.203067,99.148963,96.76008,8.2752078,79.312549,123.72443,0.51687345,84.584836,124.23517,10.778975,83.330064,123.96548,60.35696,89.999085,116.14909,67.868076,61.668086,110.64796,45.129658,78.445803,120.08271,25.970715,108.92435,103.55723,30.840372,108.11792,106.2168,36.735587,112.15868,93.834719,16.17734,105.6523,110.2851,17.975662,105.73202,109.47314,13.27932,107.10335,104.54532,154.77011,66.740959,28.817707,54.105576,88.045627,86.003424,62.649258,83.965504,91.386537,34.743274,106.8401,108.23085,43.641926,109.01309,97.849092,49.860847,109.98984,91.852203,62.026461,80.174312,89.82821,423,"Nov17 After 0945",1.4066667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
1.9012934,110.22032,91.101055,33.040727,107.27787,84.91668,18.612615,111.22344,91.644044,-3.9107082,91.387921,119.43461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.842506,98.335134,91.479915,58.993478,91.957728,88.121913,NA,NA,NA,8.2163554,97.257743,75.225581,-23.198965,99.800454,70.559127,NA,NA,NA,62.55725,103.80761,90.136251,80.837711,93.012924,94.165232,71.379783,99.093602,96.779768,8.4112408,79.360978,123.73487,0.55366658,84.580018,124.15385,10.861093,83.245389,123.88164,60.402352,89.997241,116.06721,67.9446,61.526084,110.55994,45.18818,78.530828,120.08596,26.056364,108.91785,103.57428,30.883423,108.11482,106.22599,36.823209,112.15287,93.850827,16.303705,105.59348,110.20156,17.990629,105.64078,109.57427,13.43849,107.03904,104.64612,154.77011,66.740959,28.817707,54.220457,87.898479,86.014474,62.816472,83.607959,91.411519,34.786132,106.73938,108.15452,43.710978,108.89473,97.771676,49.993224,109.95969,91.779298,62.066386,80.05605,89.75952,424,"Nov17 After 0945",1.41,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
2.0562107,110.1552,91.108231,33.124247,107.24734,84.923212,18.644512,111.22077,91.648663,-3.824401,91.353585,119.44242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.840094,98.334584,91.571067,59.171712,91.900275,88.047766,NA,NA,NA,8.2532241,97.228815,75.311341,-23.176474,99.797532,70.524504,NA,NA,NA,62.670153,103.66071,90.185331,80.927623,92.988472,94.184373,71.411019,98.977286,96.693094,8.5148867,79.234673,123.65479,0.65879865,84.518498,124.15671,10.940754,83.213185,123.88913,60.561175,89.85325,116.09392,68.079604,61.497624,110.57901,45.315898,78.474208,120.00212,26.133367,108.86345,103.57121,30.965542,108.08456,106.23393,36.845509,112.03533,93.854009,16.335913,105.58983,110.29685,18.034439,105.58911,109.47561,13.516868,107.00846,104.56239,154.81707,66.743459,28.824034,54.326124,87.960449,85.927421,62.845157,83.490459,91.391818,34.83642,106.63079,108.25851,43.838082,108.86112,97.879055,50.078536,109.93038,91.787462,62.26246,79.998901,89.800773,425,"Nov17 After 0945",1.4133333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
2.0877987,110.15101,91.200943,33.109267,107.15807,84.837174,18.73529,111.1887,91.654333,-3.7579324,91.321294,119.44625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.92575,98.281809,91.4788,59.171712,91.900275,88.047766,NA,NA,NA,8.3111446,97.131976,75.307499,-23.125094,99.765049,70.558459,NA,NA,NA,62.700501,103.6607,90.100333,81.004329,92.870689,94.198001,71.453426,98.950965,96.693336,8.5675036,79.294536,123.65918,0.67875942,84.516571,124.16114,11.02289,83.182023,123.98766,60.560057,89.853361,116.18599,68.126723,61.493688,110.49408,45.386209,78.358111,120.01751,26.186893,108.85938,103.58187,31.047688,108.0543,106.24187,36.989402,112.09303,93.864326,16.453002,105.53094,110.30102,18.197224,105.55109,109.49647,13.553486,106.98158,104.47105,154.77011,66.740959,28.817707,54.350569,87.842697,86.022083,62.959068,83.552523,91.362265,34.991402,106.75037,108.25367,43.923767,108.83302,97.796883,50.18909,109.78371,91.798934,62.363079,79.969387,89.738028,426,"Nov17 After 0945",1.4166667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
2.2112044,110.0901,91.11553,33.161429,107.14955,84.845027,18.760537,111.09522,91.664924,-3.681507,91.287978,119.45208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.034369,98.276454,91.539438,59.271422,91.66321,88.063382,NA,NA,NA,8.4138494,97.162912,75.317379,-23.028689,99.726717,70.523165,NA,NA,NA,62.806634,103.51503,90.07493,81.107369,92.908833,94.103647,71.541825,98.923286,96.70321,8.6292781,79.152094,123.66254,0.78393818,84.455092,124.16403,11.042871,83.068496,123.9017,60.69074,89.799377,116.10454,68.202037,61.379329,110.50906,45.456538,78.24205,120.03291,26.296057,108.80258,103.58523,31.168943,107.99687,106.24857,37.093502,111.94392,93.964079,16.476362,105.44098,110.22485,18.146704,105.51447,109.60311,13.675288,106.94522,104.57378,154.79944,66.741593,28.783022,54.444383,87.838103,85.948091,63.032578,83.480792,91.308226,35.014397,106.63503,108.25818,44.008095,108.80347,97.804975,50.244591,109.84727,91.794078,62.407713,80.057967,89.666066,427,"Nov17 After 0945",1.42,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
2.2349026,109.9975,91.12623,33.3235,107.06403,84.848273,18.862975,111.12433,91.566964,-3.5683334,91.250167,119.37653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.105267,98.249361,91.413712,59.286609,91.753967,88.059761,NA,NA,NA,8.5202915,97.036022,75.240652,-22.938077,99.689071,70.475292,NA,NA,NA,62.876201,103.60435,90.082503,81.184096,92.791013,94.117259,71.676187,98.894262,96.722739,8.7494056,79.116069,123.67956,0.86378762,84.447396,124.18165,11.179828,83.11666,123.91155,60.765569,89.707501,116.0387,68.291235,61.327104,110.51018,45.456538,78.24205,120.03291,26.381689,108.7961,103.60235,31.23451,107.87794,106.26202,37.051058,111.94844,93.866231,16.63504,105.37853,110.23657,18.340204,105.40029,109.60374,13.764958,106.91269,104.58138,154.77537,66.836041,28.909934,54.486644,87.811223,85.947405,63.048603,83.548697,91.297168,35.124048,106.51429,108.25753,44.050921,108.79945,97.904271,50.33247,109.84093,91.901999,62.516891,79.912698,89.658442,428,"Nov17 After 0945",1.4233333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
2.3128743,109.96389,91.218031,33.400434,106.99734,84.85627,18.915993,111.00871,91.664965,-3.5316262,91.220917,119.37439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.1717,98.128079,91.608428,59.507608,91.694735,88.086799,NA,NA,NA,8.5753503,97.096965,75.23504,-22.863297,99.653879,70.55959,NA,NA,NA,62.888966,103.51182,90.092063,81.257311,92.673,94.22264,71.767597,98.867327,96.641453,8.8155678,79.00051,123.78502,0.91856405,84.284039,124.18626,11.298474,83.055888,123.91747,60.84971,89.655436,116.1312,68.291235,61.327104,110.51018,45.627766,78.184473,120.05131,26.425321,108.56352,103.60998,31.300111,107.75902,106.27547,37.220437,111.91112,93.978924,16.672861,105.35085,110.23486,18.338574,105.44187,109.5121,13.796297,106.90995,104.58711,154.77011,66.740959,28.817707,54.620065,87.780231,85.964593,63.187946,83.310959,91.316972,35.163434,106.48692,108.27899,44.143649,108.74633,97.814417,50.334635,109.84247,91.811923,62.626128,79.767481,89.650853,429,"Nov17 After 0945",1.4266667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
2.3904217,109.93137,91.221783,33.451432,107.03044,84.862939,18.996188,110.97753,91.66909,-3.4520823,91.188016,119.4696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.304986,98.073771,91.433844,59.491073,91.740308,87.983404,NA,NA,NA,8.6113356,97.0021,75.245224,-22.845788,99.651865,70.597349,NA,NA,NA,62.998916,103.45731,90.115322,81.307456,92.672345,94.139975,71.81006,98.840999,96.641705,8.9314446,78.937731,123.69996,1.0934231,84.347002,124.11204,11.365028,83.002077,123.8804,60.939559,89.651946,116.05938,68.472843,61.269762,110.4358,45.655798,78.095038,120.06707,26.523426,108.62218,103.61172,31.382569,107.73003,106.19335,37.28799,111.79227,93.900395,16.741847,105.32052,110.23884,18.522205,105.28197,109.52696,13.816449,106.79424,104.59063,154.81707,66.743459,28.824034,54.704642,87.726515,85.963285,63.213742,83.310422,91.373414,35.249997,106.48129,108.2964,44.244605,108.62458,97.833967,50.433454,109.78673,91.865685,62.625547,79.793533,89.753203,430,"Nov17 After 0945",1.43,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
